repo_id,contributor_login,user_id,type,site_admin
21737465,jbmoelker,1516059,User,False
21737465,yenchenlin,7057863,User,False
21737465,lnishan,6169473,User,False
21737465,jaredthecoder,7459310,User,False
21737465,derhuerst,5072613,User,False
21737465,burningtree,67269,User,False
21737465,TheJambo,649202,User,False
21737465,kiloreux,6282557,User,False
21737465,Ki-er,32241933,User,False
21737465,KeyboardInterrupt,26553592,User,False
21737465,ngokevin,674727,User,False
21737465,Unkn0wnCat,8211181,User,False
21737465,careykevin,9685146,User,False
21737465,AzureByte,5753813,User,False
21737465,kennethreitz,119893,User,False
21737465,likedan,8799955,User,False
21737465,Kazhnuz,8832470,User,False
21737465,kasperisager,1174718,User,False
21737465,palmskog,397424,User,False
21737465,jzarca01,9349451,User,False
21737465,J2TEAM,5250117,User,False
21737465,julioc98,15002052,User,False
21737465,julienrbrt,29894366,User,False
21737465,veggiemonk,5487021,User,False
21737465,klaufel,1427623,User,False
21737465,JoseDeFreitas,37962411,User,False
21737465,jpsilvashy,20731,User,False
21737465,kareniel,419946,User,False
21737465,jonathandion,4976218,User,False
21737465,mipmip,658612,User,False
21737465,g-plane,17216317,User,False
21737465,pgaxatte,30696904,User,False
21737465,phillipadsmith,34128,User,False
21737465,pmuens,1606004,User,False
21737465,FoxFil,83007290,User,False
21737465,pbauer,453208,User,False
21737465,weidenba,9843083,User,False
21737465,spekulatius,8433587,User,False
21737465,pmatseykanets,779965,User,False
21737465,anotterdev,18031711,User,False
21737465,PerfectCarl,772196,User,False
21737465,peadalmeida,1865456,User,False
21737465,dastergon,1192342,User,False
21737465,pFarb,25198373,User,False
21737465,pgray-hiro,83602086,User,False
21737465,passy,9906,User,False
21737465,0PandaDEV,70103896,User,False
21737465,ericyangpan,212329,User,False
21737465,theowenyoung,62473795,User,False
21737465,oxnr,1712926,User,False
21737465,loleg,31819,User,False
21737465,TheKitty,1911920,User,False
21737465,robinstickel,8628038,User,False
21737465,rayokota,1761488,User,False
21737465,roaldnefs,6523325,User,False
21737465,RiseLedger,2543566,User,False
21737465,Komponist,125399301,User,False
21737465,rickstaa,17570430,User,False
21737465,Richienb,29491356,User,False
21737465,hesreallyhim,172150522,User,False
21737465,cfjedimaster,393660,User,False
21737465,ravirupareliya,17959204,User,False
21737465,hhkaos,826965,User,False
21737465,raphamorim,3630346,User,False
21737465,ramitsurana,8342133,User,False
21737465,xingh,400761,User,False
21737465,rahulkapoor90,11207756,User,False
21737465,RahulBirCodes,30447336,User,False
21737465,rGalrito,6261165,User,False
21737465,rafaskb,2331058,User,False
21737465,Armaldio,3089715,User,False
21737465,quangv,1171187,User,False
21737465,pgoslatara,14027534,User,False
21737465,unicodeveloper,2946769,User,False
21737465,pranjalpokharel7,45395091,User,False
21737465,mifi,402547,User,False
21737465,m1guelpf,23558090,User,False
21737465,miguelmota,168240,User,False
21737465,michel-kraemer,295407,User,False
21737465,scholtzm,2640934,User,False
21737465,IAmCoder,1631870,User,False
21737465,weblancaster,549394,User,False
21737465,michaelbrusegard,56915010,User,False
21737465,mbrg,11074433,User,False
21737465,melvin0008,5201724,User,False
21737465,msmolyakov,1939299,User,False
21737465,mxschmitt,17984549,User,False
21737465,PandaFoss,6508835,User,False
21737465,Granze,1193298,User,False
21737465,mat7ias,35585644,User,False
21737465,Matthias84,217511,User,False
21737465,mre,175809,User,False
21737465,matteofigus,1789893,User,False
21737465,matteocrippa,475463,User,False
21737465,wfhio,9342330,User,False
21737465,mmccaff,1039597,User,False
21737465,ThePixelDeveloper,47728,User,False
21737465,emptymalei,663798,User,False
21737465,brootware,7734956,User,False
21737465,catdevnull,86896666,User,False
21737465,NoorEMobeen,38805682,User,False
21737465,noahbuscher,4841586,User,False
21737465,k4m4,8945656,User,False
21737465,gruhn,26570572,User,False
21737465,nikgraf,223045,User,False
21737465,NARKOZ,253398,User,False
21737465,nicolesaidy,12381848,User,False
21737465,nschloe,181628,User,False
21737465,heynickc,1671359,User,False
